Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-06,203,1470,1655,1655,0,No,18,5,287.71,0.21,98.3,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-07,18,2079,2010,2010,0,No,87,5,287.71,0.21,98.85,18
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-08,223,760,809,809,0,No,174,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-09,174,849,970,970,0,No,53,4,190,0.16,314.47,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-10,53,901,877,877,0,No,77,4,190,0.16,319.05,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-11,77,1012,779,779,0,No,310,4,190,0.16,310.78,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-12,310,767,848,848,0,No,229,4,190,0.16,302.08,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-01,229,725,911,911,0,No,43,4,190,0.16,297.08,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-02,43,0,856,43,813,Yes,0,4,190,0.16,290.35,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-03,0,1059,926,926,0,No,133,4,190,0.16,297.7,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-04,133,0,934,133,801,Yes,0,4,196.61,0.16,292.15,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-05,0,679,956,679,277,Yes,0,4,196.61,0.16,301.56,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-06,0,949,823,823,0,No,126,4,196.61,0.16,298.33,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-07,126,884,794,794,0,No,216,4,196.61,0.16,292.04,9
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-08,117,0,378,117,261,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-09,0,349,348,348,0,No,1,4,303.8,0.22,152.1,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-10,1,228,296,229,67,Yes,0,4,303.8,0.22,152.08,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-11,0,262,275,262,13,Yes,0,4,303.8,0.22,152.61,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-12,0,297,234,234,0,No,63,4,303.8,0.22,154.69,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-01,63,215,195,195,0,No,83,4,303.8,0.22,152.11,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-02,83,310,260,260,0,No,133,4,303.8,0.22,156.82,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-03,133,244,287,287,0,No,90,4,303.8,0.22,161.32,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-04,90,445,519,519,0,No,16,4,303.8,0.22,162.75,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-05,16,0,520,16,504,Yes,0,4,303.8,0.22,159.9,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-06,0,465,619,465,154,Yes,0,4,303.8,0.22,161.61,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-07,0,476,438,438,0,No,38,4,303.8,0.22,157.55,6
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-08,192,0,853,192,661,Yes,0,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-09,0,811,749,749,0,No,62,3,185.29,0.13,231.35,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-10,62,0,849,62,787,Yes,0,3,185.29,0.13,227.71,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-11,0,1089,879,879,0,No,210,3,185.29,0.13,227.15,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-12,210,907,770,770,0,No,347,3,185.29,0.13,232.68,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-01,347,889,813,813,0,No,423,3,185.29,0.13,236.09,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-02,423,925,782,782,0,No,566,3,185.29,0.13,239.74,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-03,566,624,780,780,0,No,410,3,185.29,0.13,238.62,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-04,410,587,696,696,0,No,301,3,185.29,0.13,236.31,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-05,301,0,738,301,437,Yes,0,3,185.29,0.13,234.37,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-06,0,0,879,0,879,Yes,0,3,185.29,0.13,241.69,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-07,0,787,911,787,124,Yes,0,3,185.29,0.13,234.78,24
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-08,991,0,1115,991,124,Yes,0,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-09,0,1321,1390,1321,69,Yes,0,21,4.45,0.27,243.64,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-10,0,1792,1456,1456,0,No,336,21,4.45,0.27,244.82,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-11,336,1310,1220,1220,0,No,426,21,4.45,0.27,243.9,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-12,426,1529,1282,1282,0,No,673,21,4.45,0.27,247.28,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-01,673,960,1264,1264,0,No,369,21,4.45,0.27,247.08,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-02,369,0,1232,369,863,Yes,0,21,4.45,0.27,252.68,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-03,0,1050,1411,1050,361,Yes,0,21,4.45,0.27,258.69,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-04,0,1478,1164,1164,0,No,314,21,4.45,0.27,257.52,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-05,314,1801,1483,1483,0,No,632,21,4.45,0.27,254.17,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-06,632,1732,1482,1482,0,No,882,21,4.45,0.27,255.56,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-07,882,1373,1234,1234,0,No,1021,21,4.45,0.27,259.56,12
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-08,389,509,410,410,0,No,488,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-09,488,422,395,395,0,No,515,21,75.57,0.23,174.32,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-10,515,458,545,545,0,No,428,21,75.57,0.23,175.7,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-11,428,686,702,702,0,No,412,21,75.57,0.23,177.17,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-12,412,817,749,749,0,No,480,21,75.57,0.23,179.78,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-01,480,1077,857,857,0,No,700,21,75.57,0.23,175.66,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-02,700,880,701,701,0,No,879,21,75.57,0.23,178.07,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-03,879,0,605,605,0,No,274,21,75.57,0.23,182.65,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-04,274,340,431,431,0,No,183,21,75.57,0.23,179.07,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-05,183,363,393,393,0,No,153,21,75.57,0.23,176.13,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-06,153,0,389,153,236,Yes,0,21,75.57,0.23,181.4,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-07,0,403,428,403,25,Yes,0,21,75.57,0.23,177.83,9
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-08,735,1294,1676,1676,0,No,353,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-09,353,1944,1867,1867,0,No,430,10,691.75,0.24,76.74,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-10,430,1495,1926,1925,1,Yes,0,10,691.75,0.24,76.7,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-11,0,2005,2268,2005,263,Yes,0,10,691.75,0.24,75.5,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-12,0,3376,3144,3144,0,No,232,10,691.75,0.24,77.25,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-01,232,3136,3511,3368,143,Yes,0,10,691.75,0.24,76.99,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-02,0,3232,2720,2720,0,No,512,10,691.75,0.24,77.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-03,512,0,1780,512,1268,Yes,0,10,691.75,0.24,76.39,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-04,0,1776,1462,1462,0,No,314,10,691.75,0.24,76.83,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-05,314,1491,1484,1484,0,No,321,10,691.75,0.24,75.24,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-06,321,1522,1514,1514,0,No,329,10,691.75,0.24,74.72,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-07,329,1334,1571,1571,0,No,92,10,691.75,0.24,76.94,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-08,112,0,530,112,418,Yes,0,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-09,0,0,435,0,435,Yes,0,4,693.22,0.28,269.09,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-10,0,581,450,450,0,No,131,4,693.22,0.28,271.79,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-11,131,583,480,480,0,No,234,4,693.22,0.28,268.78,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-12,234,606,537,537,0,No,303,4,693.22,0.28,273.49,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-01,303,664,544,544,0,No,423,4,693.22,0.28,267.14,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-02,423,621,522,522,0,No,522,4,693.22,0.28,275.23,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-03,522,426,434,434,0,No,514,4,693.22,0.28,274.43,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-04,514,441,566,566,0,No,389,4,693.22,0.28,269.89,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-05,389,455,493,493,0,No,351,4,693.22,0.28,262.55,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-06,351,0,585,351,234,Yes,0,4,693.22,0.28,256.86,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-07,0,0,544,0,544,Yes,0,4,693.22,0.28,257.2,6
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-08,335,789,991,991,0,No,133,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-09,133,668,802,801,1,Yes,0,10,609.95,0.25,173.23,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-10,0,1024,936,936,0,No,88,10,609.95,0.25,176.86,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-11,88,745,853,833,20,Yes,0,10,609.95,0.25,176.1,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-12,0,600,828,600,228,Yes,0,10,609.95,0.25,173.33,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-01,0,1073,858,858,0,No,215,10,609.95,0.25,174.62,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-02,215,1024,878,878,0,No,361,10,609.95,0.25,176.9,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-03,361,0,763,361,402,Yes,0,10,609.95,0.25,173.23,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-04,0,1152,894,894,0,No,258,10,609.95,0.25,169.56,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-05,258,670,755,755,0,No,173,10,609.95,0.25,164.45,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-06,173,1219,993,993,0,No,399,10,609.95,0.25,167.06,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-07,399,0,937,399,538,Yes,0,10,609.95,0.25,168.87,36
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-08,827,3291,2641,2641,0,No,1477,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-09,1477,2767,2358,2358,0,No,1886,5,477.39,0.21,177.49,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-10,1886,0,2453,1886,567,Yes,0,5,477.39,0.21,181.34,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-11,0,2690,2866,2690,176,Yes,0,5,477.39,0.21,184.76,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-12,0,3306,2620,2620,0,No,686,5,477.39,0.21,185.72,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-01,686,3653,3010,3010,0,No,1329,5,477.39,0.21,189.84,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-02,1329,1926,2752,2752,0,No,503,5,477.39,0.21,186.55,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-03,503,2583,2940,2940,0,No,146,5,477.39,0.21,182.2,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-04,146,2060,2809,2206,603,Yes,0,5,451,0.21,179.62,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-05,0,2148,2448,2148,300,Yes,0,5,451,0.21,174.66,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-06,0,1855,2401,1855,546,Yes,0,5,451,0.21,175.01,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-07,0,2280,2399,2280,119,Yes,0,5,451,0.21,179.9,12
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2025-08,3017,4549,4749,4749,0,No,2817,10,415.51,0.2,47.95,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2025-09,2817,3092,3763,3763,0,No,2146,10,415.51,0.2,46.81,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2025-10,2146,6079,4965,4965,0,No,3260,10,415.51,0.2,46.67,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2025-11,3260,6050,5068,5068,0,No,4242,10,415.51,0.2,47.98,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2025-12,4242,3557,4054,4054,0,No,3745,10,415.51,0.2,47.42,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-01,3745,0,4900,3745,1155,Yes,0,10,415.51,0.2,47.44,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-02,0,4535,4364,4364,0,No,171,10,415.51,0.2,46.06,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-03,171,3124,3851,3295,556,Yes,0,10,415.51,0.2,45,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-04,0,0,4796,0,4796,Yes,0,10,422.45,0.2,46.47,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-05,0,0,4389,0,4389,Yes,0,10,422.45,0.2,47.88,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-06,0,4860,4065,4065,0,No,795,10,422.45,0.2,46.38,24
MED0127,Bisacodyl 100mg Syrup,Anesthetic,Glenmark,Yes,2026-07,795,4747,4190,4190,0,No,1352,10,422.45,0.2,47.74,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2025-08,1812,5325,4440,4440,0,No,2697,7,764.44,0.12,100.69,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2025-09,2697,4852,4821,4821,0,No,2728,7,764.44,0.12,103.02,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2025-10,2728,2795,3156,3156,0,No,2367,7,764.44,0.12,102.73,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2025-11,2367,2433,1984,1984,0,No,2816,7,764.44,0.12,102.83,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2025-12,2816,1246,1647,1647,0,No,2415,7,764.44,0.12,102.76,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-01,2415,1407,1771,1771,0,No,2051,7,764.44,0.12,103.82,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-02,2051,2034,2074,2074,0,No,2011,7,764.44,0.12,101.53,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-03,2011,0,2036,2011,25,Yes,0,7,764.44,0.12,98.55,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-04,0,2654,2520,2520,0,No,134,7,764.44,0.12,97.33,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-05,134,3690,2910,2910,0,No,914,7,764.44,0.12,98.63,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-06,914,2976,4119,3890,229,Yes,0,7,764.44,0.12,96.74,24
MED0128,Ampicillin 1mg Drops,Cardiac,Mankind,No,2026-07,0,5362,6064,5362,702,Yes,0,7,764.44,0.12,97.84,24
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2025-08,2090,0,2812,2090,722,Yes,0,14,281.62,0.14,190.62,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2025-09,0,3018,2402,2402,0,No,616,14,281.62,0.14,196.26,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2025-10,616,2109,1638,1638,0,No,1087,14,281.62,0.14,191.38,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2025-11,1087,1789,1481,1481,0,No,1395,14,281.62,0.14,193.45,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2025-12,1395,0,1019,1019,0,No,376,14,281.62,0.14,192.77,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-01,376,0,1228,376,852,Yes,0,14,281.62,0.14,197.19,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-02,0,1389,1082,1082,0,No,307,14,281.62,0.14,193.31,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-03,307,1327,1278,1278,0,No,356,14,281.62,0.14,195.62,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-04,356,1322,1464,1464,0,No,214,14,281.62,0.14,199.68,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-05,214,2055,2003,2003,0,No,266,14,281.62,0.14,205.02,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-06,266,2117,2570,2383,187,Yes,0,14,281.62,0.14,207.22,12
MED0129,Prednisolone 2.5mg Capsule,Antidiabetic,Lupin,No,2026-07,0,3187,3279,3187,92,Yes,0,14,281.62,0.14,207.19,12
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2025-08,936,2797,2361,2361,0,No,1372,4,97.95,0.15,251.15,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2025-09,1372,2795,2564,2564,0,No,1603,4,97.95,0.15,253.01,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2025-10,1603,4293,3619,3619,0,No,2277,4,97.95,0.15,258.85,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2025-11,2277,5447,4285,4285,0,No,3439,4,97.95,0.15,259.97,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2025-12,3439,7358,5848,5848,0,No,4949,4,97.95,0.15,252.54,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-01,4949,6807,5589,5589,0,No,6167,4,97.95,0.15,259.36,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-02,6167,3516,4454,4454,0,No,5229,4,97.95,0.15,262.36,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-03,5229,3108,3821,3821,0,No,4516,4,97.95,0.15,265.15,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-04,4516,2858,2726,2726,0,No,4648,4,97.95,0.15,260.65,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-05,4648,1816,2440,2440,0,No,4024,4,97.95,0.15,263.16,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-06,4024,2351,2203,2203,0,No,4172,4,97.95,0.15,261.48,6
MED0130,Furosemide 1g Injection,Neuro/Psychiatric,Glenmark,No,2026-07,4172,2000,2557,2557,0,No,3615,4,97.95,0.15,263.87,6
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2025-08,1614,3237,2645,2645,0,No,2206,10,440.41,0.13,236.28,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2025-09,2206,1958,2285,2285,0,No,1879,10,440.41,0.13,230.42,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2025-10,1879,2355,1949,1949,0,No,2285,10,440.41,0.13,232.77,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2025-11,2285,1303,1606,1606,0,No,1982,10,440.41,0.13,240.2,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2025-12,1982,1456,1222,1222,0,No,2216,10,440.41,0.13,233.47,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-01,2216,1734,1468,1468,0,No,2482,10,440.41,0.13,240.57,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-02,2482,1575,1620,1620,0,No,2437,10,440.41,0.13,239.18,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-03,2437,2471,1971,1971,0,No,2937,10,440.41,0.13,244.7,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-04,2937,2520,2577,2577,0,No,2880,10,435.34,0.13,248.9,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-05,2880,2875,3744,3744,0,No,2011,10,435.34,0.13,249.9,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-06,2011,3208,3013,3013,0,No,2206,10,435.34,0.13,253.45,36
MED0131,Albendazole 500mg Ointment,Cardiac,GSK,Yes,2026-07,2206,3112,2438,2438,0,No,2880,10,435.34,0.13,257.55,36
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2025-08,1183,1832,2556,2556,0,No,459,10,720.07,0.18,113.43,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2025-09,459,2027,2117,2117,0,No,369,10,720.07,0.18,112.19,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2025-10,369,1677,1586,1586,0,No,460,10,720.07,0.18,113.39,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2025-11,460,0,1162,460,702,Yes,0,10,720.07,0.18,115.59,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2025-12,0,1105,1027,1027,0,No,78,10,720.07,0.18,117.46,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-01,78,1150,1077,1077,0,No,151,10,720.07,0.18,119.59,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-02,151,1078,1176,1176,0,No,53,10,720.07,0.18,119.13,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-03,53,0,1188,53,1135,Yes,0,10,720.07,0.18,121.4,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-04,0,1173,1623,1173,450,Yes,0,10,720.07,0.18,118.69,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-05,0,0,1826,0,1826,Yes,0,10,720.07,0.18,119.01,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-06,0,2349,2478,2349,129,Yes,0,10,720.07,0.18,115.48,12
MED0132,Dextrose 5% 5ml Capsule,Neuro/Psychiatric,Lupin,No,2026-07,0,2802,2623,2623,0,No,179,10,720.07,0.18,114.23,12
MED0133,Gentamicin 5ml Syrup,Antibiotic,Abbott,No,2025-08,63,445,352,352,0,No,156,3,339.44,0.14,112.92,24
MED0133,Gentamicin 5ml Syrup,Antibiotic,Abbott,No,2025-09,156,436,369,369,0,No,223,3,339.44,0.14,111.97,24
MED0133,Gentamicin 5ml Syrup,Antibiotic,Abbott,No,2025-10,223,287,323,323,0,No,187,3,339.44,0.14,111.23,24
MED0133,Gentamicin 5ml Syrup,Antibiotic,Abbott,No,2025-11,187,289,391,391,0,No,85,3,339.44,0.14,112.62,24
