Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Demand_Std_Dev,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0111,Domperidone 250mg Suspension,Emergency/Critical Care,GSK,No,2026-06,1007,1540,1719,349,1719,0,No,828,10,571.41,0.25,145.23,12
MED0111,Domperidone 250mg Suspension,Emergency/Critical Care,GSK,No,2026-07,828,2040,2185,739,2185,0,No,683,10,571.41,0.25,145.23,12
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2025-08,229,903,775,256,775,0,No,357,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2025-09,357,518,661,102.4,661,0,No,214,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2025-10,214,0,765,215.9,214,551,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2025-11,0,871,792,158.2,792,0,No,79,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2025-12,79,0,704,167.7,79,625,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-01,0,661,698,211.5,661,37,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-02,0,604,703,204.2,604,99,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-03,0,541,707,218.6,541,166,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-04,0,760,747,139.9,747,0,No,13,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-05,13,671,801,194.2,684,117,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-06,0,649,800,147.4,649,151,Yes,0,5,421.36,0.24,65.31,18
MED0112,Ciprofloxacin 10ml Inhaler,Gastrointestinal,Aurobindo,No,2026-07,0,714,779,190.8,714,65,Yes,0,5,421.36,0.24,65.31,18
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2025-08,683,2269,1829,536.9,1829,0,No,1123,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2025-09,1123,0,1707,581.2,1123,584,Yes,0,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2025-10,0,1497,1733,570.4,1497,236,Yes,0,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2025-11,0,1923,1693,461.3,1693,0,No,230,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2025-12,230,2535,2013,573.4,2013,0,No,752,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-01,752,0,1672,300.9,752,920,Yes,0,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-02,0,0,1834,316.8,0,1834,Yes,0,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-03,0,2013,1692,349.1,1692,0,No,321,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-04,321,2483,1941,393,1941,0,No,863,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-05,863,1945,1534,500,1534,0,No,1274,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-06,1274,1804,1714,408.1,1714,0,No,1364,5,444.51,0.24,110.82,12
MED0113,ORS 10ml Injection,Antidiabetic,Alkem,No,2026-07,1364,1233,1701,443.6,1701,0,No,896,5,444.51,0.24,110.82,12
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2025-08,76,735,888,156.6,811,77,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2025-09,0,564,734,139.1,564,170,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2025-10,0,403,514,82.4,403,111,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2025-11,0,0,557,91.1,0,557,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2025-12,0,618,488,118.6,488,0,No,130,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-01,130,444,487,131.7,487,0,No,87,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-02,87,499,595,161,586,9,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-03,0,562,583,197.7,562,21,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-04,0,0,862,273.6,0,862,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-05,0,1595,1402,249.6,1402,0,No,193,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-06,193,870,1079,284,1063,16,Yes,0,3,768.64,0.19,302.34,18
MED0114,Cefixime 10mg Suspension,Analgesic,Lupin,No,2026-07,0,866,1080,249.2,866,214,Yes,0,3,768.64,0.19,302.34,18
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2025-08,1215,8158,6435,1432.6,6435,0,No,2938,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2025-09,2938,4840,5173,959.4,5173,0,No,2605,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2025-10,2605,5814,4929,1009.3,4929,0,No,3490,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2025-11,3490,5929,5153,886.9,5153,0,No,4266,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2025-12,4266,6866,5945,1806.3,5945,0,No,5187,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-01,5187,5298,5567,1106.8,5567,0,No,4918,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-02,4918,8347,6626,1457,6626,0,No,6639,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-03,6639,6678,5341,1653.8,5341,0,No,7976,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-04,7976,4771,5703,1704.4,5703,0,No,7044,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-05,7044,5599,5267,1238.2,5267,0,No,7376,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-06,7376,4444,6117,1262.9,6117,0,No,5703,4,485.15,0.22,285.82,12
MED0115,Phenytoin 100mg Ointment,Analgesic,Mankind,No,2026-07,5703,4480,6341,2206.5,6341,0,No,3842,4,485.15,0.22,285.82,12
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2025-08,210,1496,1756,478.4,1706,50,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2025-09,0,1861,1812,521.1,1812,0,No,49,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2025-10,49,1430,1502,361.3,1479,23,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2025-11,0,1941,1851,496.2,1851,0,No,90,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2025-12,90,0,1683,386.6,90,1593,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-01,0,0,1638,269.5,0,1638,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-02,0,1514,1637,345.5,1514,123,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-03,0,1548,1809,463.2,1548,261,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-04,0,1747,1902,486.9,1747,155,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-05,0,0,1478,420.8,0,1478,Yes,0,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-06,0,2146,1667,314.3,1667,0,No,479,3,620.91,0.18,226.58,36
MED0116,Cetirizine 100mg Injection,Vaccine,Glenmark,Yes,2026-07,479,1657,1662,521,1662,0,No,474,3,620.91,0.18,226.58,36
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2025-08,730,2099,2044,627.8,2044,0,No,785,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2025-09,785,2011,1678,400.7,1678,0,No,1118,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2025-10,1118,0,2047,476.8,1118,929,Yes,0,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2025-11,0,1449,2028,374.9,1449,579,Yes,0,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2025-12,0,0,1774,615.9,0,1774,Yes,0,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-01,0,2184,1788,378,1788,0,No,396,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-02,396,1519,1685,280.1,1685,0,No,230,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-03,230,0,1924,301,230,1694,Yes,0,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-04,0,1420,1932,371.9,1420,512,Yes,0,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-05,0,1876,1673,585.1,1673,0,No,203,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-06,203,1470,1655,450.1,1655,0,No,18,5,287.71,0.21,90.69,18
MED0117,Ampicillin 10mg Suspension,Anesthetic,GSK,No,2026-07,18,2079,2010,544.1,2010,0,No,87,5,287.71,0.21,90.69,18
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-08,223,760,809,186.5,809,0,No,174,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-09,174,849,970,239.1,970,0,No,53,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-10,53,901,877,269.6,877,0,No,77,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-11,77,1012,779,179,779,0,No,310,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2025-12,310,767,848,277.2,848,0,No,229,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-01,229,725,911,289.8,911,0,No,43,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-02,43,0,856,185.8,43,813,Yes,0,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-03,0,1059,926,297.2,926,0,No,133,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-04,133,0,934,210.3,133,801,Yes,0,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-05,0,679,956,306.8,679,277,Yes,0,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-06,0,949,823,134.9,823,0,No,126,4,190,0.16,313.95,9
MED0118,Propranolol 50mg Suspension,Vaccine,Aurobindo,Yes,2026-07,126,884,794,252.2,794,0,No,216,4,190,0.16,313.95,9
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-08,117,0,378,124.8,117,261,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-09,0,349,348,111.5,348,0,No,1,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-10,1,228,296,86.3,229,67,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-11,0,262,275,67.7,262,13,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2025-12,0,297,234,79.3,234,0,No,63,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-01,63,215,195,57.5,195,0,No,83,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-02,83,310,260,68.4,260,0,No,133,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-03,133,244,287,91.8,287,0,No,90,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-04,90,445,519,122.7,519,0,No,16,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-05,16,0,520,129.5,16,504,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-06,0,465,619,127,465,154,Yes,0,4,303.8,0.22,150.59,6
MED0119,Loperamide 5ml Inhaler,Analgesic,Abbott,No,2026-07,0,476,438,134.2,438,0,No,38,4,303.8,0.22,150.59,6
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-08,192,0,853,266.3,192,661,Yes,0,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-09,0,811,749,246.4,749,0,No,62,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-10,62,0,849,197.7,62,787,Yes,0,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-11,0,1089,879,251.2,879,0,No,210,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2025-12,210,907,770,160.8,770,0,No,347,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-01,347,889,813,143.2,813,0,No,423,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-02,423,925,782,248.1,782,0,No,566,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-03,566,624,780,240,780,0,No,410,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-04,410,587,696,158.1,696,0,No,301,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-05,301,0,738,253.8,301,437,Yes,0,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-06,0,0,879,188.3,0,879,Yes,0,3,185.29,0.13,238.4,24
MED0120,Risperidone 10mg Capsule,Dermatological,Dr Reddy's,No,2026-07,0,787,911,162.1,787,124,Yes,0,3,185.29,0.13,238.4,24
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-08,991,0,1115,193,991,124,Yes,0,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-09,0,1321,1390,343.5,1321,69,Yes,0,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-10,0,1792,1456,483.6,1456,0,No,336,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-11,336,1310,1220,276,1220,0,No,426,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2025-12,426,1529,1282,295,1282,0,No,673,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-01,673,960,1264,373.5,1264,0,No,369,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-02,369,0,1232,284.1,369,863,Yes,0,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-03,0,1050,1411,313,1050,361,Yes,0,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-04,0,1478,1164,381.7,1164,0,No,314,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-05,314,1801,1483,332.7,1483,0,No,632,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-06,632,1732,1482,408.9,1482,0,No,882,21,4.45,0.27,238.13,12
MED0121,Bisacodyl 10ml Capsule,Cardiac,Torrent,No,2026-07,882,1373,1234,326.8,1234,0,No,1021,21,4.45,0.27,238.13,12
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-08,389,509,410,73.3,410,0,No,488,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-09,488,422,395,76.6,395,0,No,515,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-10,515,458,545,105.5,545,0,No,428,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-11,428,686,702,143.4,702,0,No,412,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2025-12,412,817,749,221.6,749,0,No,480,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-01,480,1077,857,226.4,857,0,No,700,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-02,700,880,701,152.1,701,0,No,879,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-03,879,0,605,101.6,605,0,No,274,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-04,274,340,431,73.8,431,0,No,183,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-05,183,363,393,133.6,393,0,No,153,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-06,153,0,389,125,153,236,Yes,0,21,75.57,0.23,177.56,9
MED0122,Ivermectin 500mg Inhaler,Vitamin/Supplement,Lupin,No,2026-07,0,403,428,99.2,403,25,Yes,0,21,75.57,0.23,177.56,9
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-08,735,1294,1676,336.1,1676,0,No,353,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-09,353,1944,1867,464.3,1867,0,No,430,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-10,430,1495,1926,363.1,1925,1,Yes,0,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-11,0,2005,2268,662.3,2005,263,Yes,0,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2025-12,0,3376,3144,754.2,3144,0,No,232,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-01,232,3136,3511,1028.1,3368,143,Yes,0,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-02,0,3232,2720,575.3,2720,0,No,512,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-03,512,0,1780,269,512,1268,Yes,0,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-04,0,1776,1462,252.7,1462,0,No,314,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-05,314,1491,1484,286.6,1484,0,No,321,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-06,321,1522,1514,481.2,1514,0,No,329,10,691.75,0.24,75.06,6
MED0123,BCG Vaccine 10ml Injection,Antibiotic,Torrent,No,2026-07,329,1334,1571,270.8,1571,0,No,92,10,691.75,0.24,75.06,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-08,112,0,530,106.7,112,418,Yes,0,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-09,0,0,435,67.2,0,435,Yes,0,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-10,0,581,450,89.1,450,0,No,131,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-11,131,583,480,84.2,480,0,No,234,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2025-12,234,606,537,112.3,537,0,No,303,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-01,303,664,544,154.1,544,0,No,423,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-02,423,621,522,123.2,522,0,No,522,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-03,522,426,434,151.2,434,0,No,514,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-04,514,441,566,110.4,566,0,No,389,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-05,389,455,493,91.4,493,0,No,351,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-06,351,0,585,204.1,351,234,Yes,0,4,693.22,0.28,273.25,6
MED0124,Vitamin B Complex 5ml Suspension,Neuro/Psychiatric,Lupin,No,2026-07,0,0,544,87.2,0,544,Yes,0,4,693.22,0.28,273.25,6
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-08,335,789,991,335.1,991,0,No,133,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-09,133,668,802,203,801,1,Yes,0,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-10,0,1024,936,198.3,936,0,No,88,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-11,88,745,853,262.7,833,20,Yes,0,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2025-12,0,600,828,279.2,600,228,Yes,0,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-01,0,1073,858,266.2,858,0,No,215,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-02,215,1024,878,149.3,878,0,No,361,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-03,361,0,763,140.8,361,402,Yes,0,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-04,0,1152,894,292.6,894,0,No,258,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-05,258,670,755,249.6,755,0,No,173,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-06,173,1219,993,206.1,993,0,No,399,10,609.95,0.25,175.03,36
MED0125,Nitroglycerin 10mg Suspension,Cardiac,GSK,No,2026-07,399,0,937,246.1,399,538,Yes,0,10,609.95,0.25,175.03,36
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-08,827,3291,2641,814.6,2641,0,No,1477,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-09,1477,2767,2358,735.3,2358,0,No,1886,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-10,1886,0,2453,407.8,1886,567,Yes,0,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-11,0,2690,2866,790.8,2690,176,Yes,0,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2025-12,0,3306,2620,720.2,2620,0,No,686,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-01,686,3653,3010,708.4,3010,0,No,1329,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-02,1329,1926,2752,532.1,2752,0,No,503,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-03,503,2583,2940,506.3,2940,0,No,146,5,477.39,0.21,177.77,12
MED0126,Hepatitis B Vaccine 50mg Suspension,Dermatological,Aurobindo,Yes,2026-04,146,2060,2809,644.9,2206,603,Yes,0,5,477.39,0.21,177.77,12
